rank,model_id,family,symbol,timeframe,side,lookback_bars,threshold,exit_threshold,min_hold_bars,cooldown_bars,filter_label,feature_backed,feature_train_coverage,feature_validation_coverage,feature_locked_oos_coverage,max_asof_feature_age_hours,leverage,allocation_fraction,notional_fraction,train_return,validation_return,locked_oos_return,train_mdd,validation_mdd,locked_oos_mdd,train_sharpe,validation_sharpe,locked_oos_sharpe,train_trade_event_count,validation_trade_event_count,locked_oos_trade_event_count,train_exposure_bar_count,validation_exposure_bar_count,locked_oos_exposure_bar_count,train_validation_return_ratio,train_minus_validation_return,train_return_per_turnover_proxy_bps,validation_return_per_turnover_proxy_bps,locked_oos_return_per_turnover_proxy_bps,train_dominant_sample_gate_pass,execution_efficiency_proxy_gate_pass,primary_10bps_promotion_gate_pass,paper_candidate_gate_pass,decision,ready_for_paper,ready_for_real,real_money_execution,replay_live_notional_parity,locked_oos_liquidation_count,locked_oos_account_wipeout_count,rejection_reasons
558,a30fb_voladj_trend_6h_solusdt_lb24_z1p0_hold8_cool2_adx20_low_vol_q75_3p0x_0p1_ae76f02b,volatility_adjusted_trend_persistence,SOLUSDT,6h,long_short,24,1.0,0.25,8,2,adx20_low_vol_q75,False,,,,,3.0,0.1,0.30000000000000004,0.02163534527054667,0.04539336146960271,0.004998452271234077,0.11621755250295895,0.0542348924298276,0.02330395622903203,0.22455606198402023,1.4730464042261067,0.6362092697283662,70,20,10,471,119,41,0.4766191480451299,-0.023758016199056042,10.302545366926983,75.65560244933785,16.661507570780255,False,True,False,False,no_promotion_shadow_or_reject,False,False,False,"{""live_notional_fraction"": 0.30000000000000004, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.30000000000000004, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,train_trade_event_count_70_below_80;validation_trade_event_count_20_below_30;locked_oos_trade_event_count_10_below_20;train_return_below_validation_return;train_validation_return_ratio_0.4766_below_1.00
582,a30fb_voladj_trend_6h_solusdt_lb12_z1p5_hold12_cool2_adx20_low_vol_q75_2p0x_0p15_a8577049,volatility_adjusted_trend_persistence,SOLUSDT,6h,long_short,12,1.5,0.25,12,2,adx20_low_vol_q75,False,,,,,2.0,0.15,0.3,0.06789342843041157,0.03522254102528821,0.016682660843551522,0.12778468515411978,0.13400022356414332,0.03193772555490726,0.4774954083562751,0.9291122200349021,1.6424295864184988,97,28,11,651,180,67,1.9275562311551322,0.03267088740512336,23.331075061997108,41.93159645867644,50.55351770773189,False,True,False,False,no_promotion_shadow_or_reject,False,False,False,"{""live_notional_fraction"": 0.3, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.3, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,validation_trade_event_count_28_below_30;locked_oos_trade_event_count_11_below_20;validation_mdd_0.1340_above_0.12
583,a30fb_voladj_trend_6h_solusdt_lb12_z1p5_hold12_cool2_adx20_low_vol_q75_3p0x_0p1_2f229870,volatility_adjusted_trend_persistence,SOLUSDT,6h,long_short,12,1.5,0.25,12,2,adx20_low_vol_q75,False,,,,,3.0,0.1,0.30000000000000004,0.06789342843041246,0.03522254102528799,0.016682660843551522,0.12778468515411956,0.13400022356414354,0.03193772555490726,0.47749540835627513,0.9291122200349028,1.6424295864184988,97,28,11,651,180,67,1.9275562311551695,0.03267088740512447,23.331075061997407,41.93159645867617,50.55351770773188,False,True,False,False,no_promotion_shadow_or_reject,False,False,False,"{""live_notional_fraction"": 0.30000000000000004, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.30000000000000004, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,validation_trade_event_count_28_below_30;locked_oos_trade_event_count_11_below_20;validation_mdd_0.1340_above_0.12
592,a30fb_voladj_trend_6h_ethusdt_lb6_z1p5_hold12_cool2_low_vol_q70_3p0x_0p1_8193015d,volatility_adjusted_trend_persistence,ETHUSDT,6h,long_short,6,1.5,0.25,12,2,low_vol_q70,False,,,,,3.0,0.1,0.30000000000000004,0.07997714612016771,0.039069252203833615,0.009755649131033994,0.13898966181498196,0.1361933632921165,0.030454869346048352,0.5573105012788454,0.9681331983055649,0.6695044294591058,135,36,21,857,229,127,2.0470610930280375,0.04090789391633409,19.747443486461158,36.17523352206816,15.485157350847608,False,True,False,False,no_promotion_shadow_or_reject,False,False,False,"{""live_notional_fraction"": 0.30000000000000004, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.30000000000000004, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,validation_mdd_0.1362_above_0.12
593,a30fb_voladj_trend_6h_ethusdt_lb6_z1p5_hold12_cool2_low_vol_q70_2p0x_0p15_f23b1ee4,volatility_adjusted_trend_persistence,ETHUSDT,6h,long_short,6,1.5,0.25,12,2,low_vol_q70,False,,,,,2.0,0.15,0.3,0.07997714612016749,0.039069252203833615,0.009755649131033994,0.13898966181498174,0.1361933632921165,0.030454869346048352,0.5573105012788453,0.9681331983055657,0.6695044294591044,135,36,21,857,229,127,2.0470610930280317,0.04090789391633387,19.747443486461105,36.17523352206817,15.48515735084761,False,True,False,False,no_promotion_shadow_or_reject,False,False,False,"{""live_notional_fraction"": 0.3, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.3, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,validation_mdd_0.1362_above_0.12
613,a30fb_voladj_trend_6h_ethusdt_lb24_z1p5_hold8_cool0_adx20_low_vol_q75_2p0x_0p15_6a158a5c,volatility_adjusted_trend_persistence,ETHUSDT,6h,long_short,24,1.5,0.25,8,0,adx20_low_vol_q75,False,,,,,2.0,0.15,0.3,0.06816893481911879,0.00756934219771388,0.01666487966879049,0.04325568252084022,0.04989033998679848,0.012909655439353962,0.869768278111895,0.34157615005332037,2.0708442077116276,38,14,2,244,86,12,9.005925883454895,0.06059959262140491,59.79731124484103,18.022243327890187,277.74799447984145,False,True,False,False,no_promotion_shadow_or_reject,False,False,False,"{""live_notional_fraction"": 0.3, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.3, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,train_trade_event_count_38_below_80;validation_trade_event_count_14_below_30;locked_oos_trade_event_count_2_below_20;validation_return_0.0076_below_0.02
614,a30fb_voladj_trend_6h_ethusdt_lb24_z1p5_hold8_cool0_adx20_low_vol_q75_3p0x_0p1_4421e485,volatility_adjusted_trend_persistence,ETHUSDT,6h,long_short,24,1.5,0.25,8,0,adx20_low_vol_q75,False,,,,,3.0,0.1,0.30000000000000004,0.06816893481911857,0.00756934219771388,0.01666487966879049,0.04325568252084022,0.04989033998679848,0.012909655439353962,0.8697682781118947,0.34157615005331987,2.070844207711628,38,14,2,244,86,12,9.005925883454866,0.060599592621404685,59.797311244840834,18.022243327890184,277.7479944798414,False,True,False,False,no_promotion_shadow_or_reject,False,False,False,"{""live_notional_fraction"": 0.30000000000000004, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.30000000000000004, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,train_trade_event_count_38_below_80;validation_trade_event_count_14_below_30;locked_oos_trade_event_count_2_below_20;validation_return_0.0076_below_0.02
615,a30fb_voladj_trend_6h_ethusdt_lb24_z1p5_hold8_cool2_adx20_low_vol_q75_2p0x_0p15_18727599,volatility_adjusted_trend_persistence,ETHUSDT,6h,long_short,24,1.5,0.25,8,2,adx20_low_vol_q75,False,,,,,2.0,0.15,0.3,0.06482146867970573,0.00756934219771388,0.01666487966879049,0.04325568252084022,0.04989033998679848,0.012909655439353962,0.8308027697082105,0.34157615005332037,2.0708442077116276,38,14,2,243,86,12,8.563685850969103,0.05725212648199185,56.86093743833836,18.022243327890187,277.74799447984145,False,True,False,False,no_promotion_shadow_or_reject,False,False,False,"{""live_notional_fraction"": 0.3, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.3, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,train_trade_event_count_38_below_80;validation_trade_event_count_14_below_30;locked_oos_trade_event_count_2_below_20;validation_return_0.0076_below_0.02
616,a30fb_voladj_trend_6h_ethusdt_lb24_z1p5_hold8_cool2_adx20_low_vol_q75_3p0x_0p1_b457bd8e,volatility_adjusted_trend_persistence,ETHUSDT,6h,long_short,24,1.5,0.25,8,2,adx20_low_vol_q75,False,,,,,3.0,0.1,0.30000000000000004,0.06482146867970551,0.00756934219771388,0.01666487966879049,0.04325568252084022,0.04989033998679848,0.012909655439353962,0.8308027697082101,0.34157615005331987,2.070844207711628,38,14,2,243,86,12,8.563685850969074,0.05725212648199163,56.86093743833815,18.022243327890184,277.7479944798414,False,True,False,False,no_promotion_shadow_or_reject,False,False,False,"{""live_notional_fraction"": 0.30000000000000004, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.30000000000000004, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,train_trade_event_count_38_below_80;validation_trade_event_count_14_below_30;locked_oos_trade_event_count_2_below_20;validation_return_0.0076_below_0.02
649,a30fb_donchian_atr_4h_solusdt_lb24_atr0p5_hold12_2p0x_0p15_8969fc0c,donchian_atr_volatility_breakout,SOLUSDT,4h,long_short,24,0.5,0.0,12,2,btc_regime_mid_exit,False,,,,,2.0,0.15,0.3,0.027218407378346354,0.037371188357883556,0.00938115493685876,0.09806453048695396,0.09688063667347446,0.03832160805610063,0.2424592774585865,1.2107389911699749,0.8009320516279037,82,14,9,841,168,126,0.7283259798347985,-0.010152780979537201,11.064393243230226,88.97901989972274,34.74501828466208,False,True,False,False,no_promotion_shadow_or_reject,False,False,False,"{""live_notional_fraction"": 0.3, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.3, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,validation_trade_event_count_14_below_30;locked_oos_trade_event_count_9_below_20;train_return_below_validation_return;train_validation_return_ratio_0.7283_below_1.00
650,a30fb_donchian_atr_4h_solusdt_lb24_atr0p5_hold12_3p0x_0p1_eea9d52b,donchian_atr_volatility_breakout,SOLUSDT,4h,long_short,24,0.5,0.0,12,2,btc_regime_mid_exit,False,,,,,3.0,0.1,0.30000000000000004,0.027218407378346354,0.037371188357883334,0.009381154936858982,0.09806453048695396,0.09688063667347468,0.03832160805610063,0.24245927745858628,1.2107389911699749,0.8009320516279042,82,14,9,841,168,126,0.7283259798348029,-0.01015278097953698,11.064393243230223,88.9790198997222,34.7450182846629,False,True,False,False,no_promotion_shadow_or_reject,False,False,False,"{""live_notional_fraction"": 0.30000000000000004, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.30000000000000004, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,validation_trade_event_count_14_below_30;locked_oos_trade_event_count_9_below_20;train_return_below_validation_return;train_validation_return_ratio_0.7283_below_1.00
664,a30fb_voladj_trend_6h_solusdt_lb6_z1p0_hold4_cool2_adx15_2p0x_0p15_b543cc65,volatility_adjusted_trend_persistence,SOLUSDT,6h,long_short,6,1.0,0.25,4,2,adx15,False,,,,,2.0,0.15,0.3,0.03661147301282974,0.03149949512936523,7.457854928127894e-05,0.14816229495879518,0.06745961734834194,0.03228824585115886,0.2801361234805236,0.846710341392495,0.05797017072297038,258,66,31,872,221,95,1.1622876132607884,0.0051119778834645135,4.730164471941828,15.908835923921833,0.08019198847449349,True,False,False,False,train_dominant_shadow_until_execution_efficiency,False,False,False,"{""live_notional_fraction"": 0.3, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.3, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,train_return_per_turnover_proxy_bps_4.730_not_above_10.000;locked_oos_return_per_turnover_proxy_bps_0.080_not_above_10.000
665,a30fb_voladj_trend_6h_solusdt_lb6_z1p0_hold4_cool2_adx15_3p0x_0p1_e40ddc15,volatility_adjusted_trend_persistence,SOLUSDT,6h,long_short,6,1.0,0.25,4,2,adx15,False,,,,,3.0,0.1,0.30000000000000004,0.03661147301282974,0.03149949512936523,7.457854928127894e-05,0.14816229495879518,0.06745961734834194,0.03228824585115886,0.2801361234805235,0.8467103413924951,0.05797017072297038,258,66,31,872,221,95,1.1622876132607884,0.0051119778834645135,4.730164471941827,15.908835923921831,0.08019198847449348,True,False,False,False,train_dominant_shadow_until_execution_efficiency,False,False,False,"{""live_notional_fraction"": 0.30000000000000004, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.30000000000000004, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,train_return_per_turnover_proxy_bps_4.730_not_above_10.000;locked_oos_return_per_turnover_proxy_bps_0.080_not_above_10.000
675,a30fb_voladj_trend_6h_solusdt_lb12_z1p5_hold12_cool0_adx20_low_vol_q75_3p0x_0p15_326b10d2,volatility_adjusted_trend_persistence,SOLUSDT,6h,long_short,12,1.5,0.25,12,0,adx20_low_vol_q75,False,,,,,3.0,0.15,0.44999999999999996,0.13018075988424105,0.05065759560226857,0.024809070433278624,0.17653328956458025,0.19496175314357012,0.04758562169175529,0.6090581374771951,0.9291122200349025,1.642429586418499,101,28,11,682,180,67,2.56981718805484,0.07952316428197248,28.6426314376768,40.20444095418141,50.11933420864369,False,True,False,False,no_promotion_shadow_or_reject,False,False,False,"{""live_notional_fraction"": 0.44999999999999996, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.44999999999999996, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,validation_trade_event_count_28_below_30;locked_oos_trade_event_count_11_below_20;validation_mdd_0.1950_above_0.12
694,a30fb_voladj_trend_6h_ethusdt_lb24_z1p5_hold8_cool0_low_vol_q70_2p0x_0p15_0261ae5a,volatility_adjusted_trend_persistence,ETHUSDT,6h,long_short,24,1.5,0.25,8,0,low_vol_q70,False,,,,,2.0,0.15,0.3,0.09751874993739018,0.00722208584065287,0.01666487966879049,0.045042295637501395,0.04989033998679848,0.012909655439353962,1.145799723514224,0.3282536501680394,2.0708442077116276,46,16,2,277,90,12,13.502851127642451,0.09029666409673731,70.66576082419579,15.046012168026811,277.74799447984145,False,True,False,False,no_promotion_shadow_or_reject,False,False,False,"{""live_notional_fraction"": 0.3, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.3, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,train_trade_event_count_46_below_80;validation_trade_event_count_16_below_30;locked_oos_trade_event_count_2_below_20;validation_return_0.0072_below_0.02
695,a30fb_voladj_trend_6h_ethusdt_lb24_z1p5_hold8_cool0_low_vol_q70_3p0x_0p1_2ecddfe0,volatility_adjusted_trend_persistence,ETHUSDT,6h,long_short,24,1.5,0.25,8,0,low_vol_q70,False,,,,,3.0,0.1,0.30000000000000004,0.09751874993739018,0.00722208584065287,0.01666487966879049,0.045042295637501395,0.04989033998679848,0.012909655439353962,1.1457997235142237,0.32825365016803887,2.070844207711628,46,16,2,277,90,12,13.502851127642451,0.09029666409673731,70.66576082419577,15.046012168026808,277.7479944798414,False,True,False,False,no_promotion_shadow_or_reject,False,False,False,"{""live_notional_fraction"": 0.30000000000000004, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.30000000000000004, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,train_trade_event_count_46_below_80;validation_trade_event_count_16_below_30;locked_oos_trade_event_count_2_below_20;validation_return_0.0072_below_0.02
696,a30fb_voladj_trend_6h_ethusdt_lb24_z1p5_hold8_cool2_low_vol_q70_2p0x_0p15_51582d39,volatility_adjusted_trend_persistence,ETHUSDT,6h,long_short,24,1.5,0.25,8,2,low_vol_q70,False,,,,,2.0,0.15,0.3,0.09325665419810347,0.00722208584065287,0.01666487966879049,0.04504229563750173,0.04989033998679848,0.012909655439353962,1.1003419445794644,0.3282536501680394,2.0708442077116276,46,16,2,275,90,12,12.912703650400417,0.0860345683574506,67.57728565079962,15.046012168026811,277.74799447984145,False,True,False,False,no_promotion_shadow_or_reject,False,False,False,"{""live_notional_fraction"": 0.3, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.3, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,train_trade_event_count_46_below_80;validation_trade_event_count_16_below_30;locked_oos_trade_event_count_2_below_20;validation_return_0.0072_below_0.02
697,a30fb_voladj_trend_6h_ethusdt_lb24_z1p5_hold8_cool2_low_vol_q70_3p0x_0p1_109e8d1e,volatility_adjusted_trend_persistence,ETHUSDT,6h,long_short,24,1.5,0.25,8,2,low_vol_q70,False,,,,,3.0,0.1,0.30000000000000004,0.09325665419810347,0.00722208584065287,0.01666487966879049,0.04504229563750173,0.04989033998679848,0.012909655439353962,1.100341944579464,0.32825365016803887,2.070844207711628,46,16,2,275,90,12,12.912703650400417,0.0860345683574506,67.5772856507996,15.046012168026808,277.7479944798414,False,True,False,False,no_promotion_shadow_or_reject,False,False,False,"{""live_notional_fraction"": 0.30000000000000004, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.30000000000000004, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,train_trade_event_count_46_below_80;validation_trade_event_count_16_below_30;locked_oos_trade_event_count_2_below_20;validation_return_0.0072_below_0.02
798,a30fb_voladj_trend_6h_solusdt_lb12_z1p5_hold12_cool2_adx20_low_vol_q75_3p0x_0p15_3cdf467e,volatility_adjusted_trend_persistence,SOLUSDT,6h,long_short,12,1.5,0.25,12,2,adx20_low_vol_q75,False,,,,,3.0,0.15,0.44999999999999996,0.09208043274692645,0.05065759560226857,0.024809070433278624,0.18648827330123008,0.19496175314357012,0.04758562169175529,0.4774954083562753,0.9291122200349025,1.642429586418499,97,28,11,651,180,67,1.8177023929418963,0.04142283714465789,21.095173596088536,40.20444095418141,50.11933420864369,False,True,False,False,no_promotion_shadow_or_reject,False,False,False,"{""live_notional_fraction"": 0.44999999999999996, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.44999999999999996, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,validation_trade_event_count_28_below_30;locked_oos_trade_event_count_11_below_20;validation_mdd_0.1950_above_0.12
804,a30fb_voladj_trend_6h_ethusdt_lb6_z1p5_hold12_cool2_low_vol_q70_3p0x_0p15_7666623d,volatility_adjusted_trend_persistence,ETHUSDT,6h,long_short,6,1.5,0.25,12,2,low_vol_q70,False,,,,,3.0,0.15,0.44999999999999996,0.11145725355732328,0.05613903004594789,0.013918621927148989,0.20463766090635738,0.19837303364784187,0.045522083097824684,0.557310501278845,0.968133198305566,0.6695044294591039,135,36,21,857,229,127,1.9853790396111102,0.055318223511375386,18.346873013551157,34.65372225058512,14.728700452009512,False,True,False,False,no_promotion_shadow_or_reject,False,False,False,"{""live_notional_fraction"": 0.44999999999999996, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.44999999999999996, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,validation_mdd_0.1984_above_0.12
829,a30fb_voladj_trend_6h_ethusdt_lb24_z1p5_hold8_cool0_adx20_low_vol_q75_3p0x_0p15_1bee4ddb,volatility_adjusted_trend_persistence,ETHUSDT,6h,long_short,24,1.5,0.25,8,0,adx20_low_vol_q75,False,,,,,3.0,0.15,0.44999999999999996,0.10138400807306835,0.010344288354233733,0.024907786838568757,0.06429090456985798,0.07404789157938862,0.019333633420786533,0.8697682781118949,0.34157615005331954,2.070844207711628,38,14,2,244,86,12,9.80096499645369,0.09103971971883462,59.2888936099815,16.41950532418053,276.75318709520843,False,True,False,False,no_promotion_shadow_or_reject,False,False,False,"{""live_notional_fraction"": 0.44999999999999996, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.44999999999999996, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,train_trade_event_count_38_below_80;validation_trade_event_count_14_below_30;locked_oos_trade_event_count_2_below_20;validation_return_0.0103_below_0.02
